prof,diff_from_avg
"Vollrath, Melissa",0.050987654320987584
"Volmensky, James",-0.16666666666666652
"Von Eccher, Magdalena",-0.031249999999999944
"Vonk, Jan",-0.32669753086419745
"Vrbik, Irene",-0.1499999999999999
"Vromet, Jonathan",-0.27666666666666684
"Vroom, Laurin",-0.07399999999999984
"Vybihal, Joseph P",0.013996746766710345
"Wachsmann Hogiu, Sebastian",1.1102230246251565e-16
"Wachsmuth, David",0.0
"Wade, Kevin",-0.08000000000000007
"Waglay, Amanda",0.0
"Wagner, Caroline Elizabeth",0.050000000000000266
"Wagner, Michael",-0.05333333333333338
"Wahba, Alexander",0.0
"Waind, Jonathan",-0.050284090909090695
"Waite, Sean",-0.20000000000000018
"Wald, Jonathan",-0.19871794871794823
"Waldispuhl, Jérôme",-0.016568627450980717
"Walker, Aled",0.051851851851851816
"Walker, Claire",-4.440892098500626e-16
"Walker, Gavin",-0.00952380952380949
"Walker, Samantha",0.10000000000000009
"Walkington, Alec",0.006250000000000019
"Wallace, Michael",-0.10771604938271606
"Waller, Harold M",-0.16249999999999987
"Wallis, Faith",1.4802973661668753e-16
"Walsh, Bridget",-0.23333333333333295
"Walsh, Catherine",0.0
"Walsh, Christopher",0.1095238095238098
"Walsh, Em",0.5750000000000002
"Walters, Mark",0.0
"Wan, Andrew",1.5313421029312504e-17
"Wan, Andy",-0.7115384615384612
"Wang, Dadi",-0.07222222222222197
"Wang, Haining",0.1745833333333331
"Wang, Jing",-0.20000000000000018
"Wang, Juan",-0.02250000000000002
"Wang, Peng",0.19999999999999973
"Wang, Qiuyu",-0.08000000000000007
"Wang, Renzhong",0.0
"Wang, Tong",0.0
"Wang, Xiaozhe",-0.06181818181818211
"Wang, Yixiang",0.0
"Wapachee, Lillian",-0.22499999999999964
"Wapachee, Mary",0.11428571428571432
"Warburton, Andreas",-0.2335714285714289
"Ward, Amélie",-0.1499999999999999
"Ward, Brian",-0.01242424242424259
"Ward, Melissa Karine",0.20000000000000018
"Warner, Michelle",-0.1499999999999999
"Warren, Meredith",-0.6875
"Waters, Kristian",-0.04731481481481487
"Waters, Natalie Heather",-0.1727272727272724
"Waterway, Marcia J",4.440892098500626e-16
"Watson, Ian",0.052380952380952195
"Watson, Nathaniel",0.023333333333333338
"Watson, William",0.029999999999999583
"Watt, Alanna",0.1289186507936508
"Watt, Douglas",-0.05277777777777781
"Webb, Jonathan P",-0.5285714285714285
"Webb, Tracy",0.07128787878787862
"Weber, Stephanie",-0.0030952380952380715
"Wechsler, Ann",-0.059595959595959626
"Weichenthal, Scott Andrew",0.0
"Weil, Carola",0.04999999999999982
"Weinberg, Anna",0.09285714285714278
"Weiner, Elaine",-0.09
"Weinfeld, Morton",0.0
"Weinstock, Daniel",-0.008333333333333304
"Weisz, George",0.0
"Weitzner, Gregory",-0.13333333333333375
"Weitzner, Viviane",0.41818181818181843
"Welscheid, Samantha",-0.8000000000000003
"Welsh, Jennifer",-0.08333333333333348
"Weman Eriksson, Lena",0.0
"Wen, Ruoxuan",0.1333333333333333
"Wendt, Heidi",0.0
"Wenzel, Brian",0.09999999999999964
"Wenzel, George",-0.03333333333333314
"Western, Tamara",0.10809523809523805
"Westgate, Chantal",-0.004646464646464743
"Whalen, Verity",0.0
"Wheeler, Terry A",-0.08749999999999991
"Whelan, Glen",0.021428571428571352
"White, Andre",-0.009090909090909078
"White, Anwar",0.005314009661835817
"White, Boyd",-0.10769230769230775
"White, Boyd Eric",-0.0483516483516485
"White, John H",-0.006349206349206327
"White, Lydia",-0.1780000000000003
"White, Willow",-0.23333333333333361
"Whitesell, Lloyd",0.0
"Whiteway, Malcolm",0.0
"Whitley, Robert",0.020000000000000018
"Whittle, Daniel",-0.19230769230769207
"Whyte, Lyle",0.0
"Wight, Patrick",-0.2181818181818187
"Wilcox, William Keith",-0.1499999999999999
"Wild, Gary Edward",0.0
"Wild, Jonathan",0.05999999999999996
"Wilkins, Olivia",-0.09333333333333356
"Williams, Sylvain",0.20000000000000018
"Williams-Jones, Anthony E",-0.13138888888888944
"Wilson, Emily",0.05714285714285732
"Winchcombe, Zachary",0.6000000000000001
"Wing, Boswell",0.0
"Winter, Yves",0.09699999999999998
"Winton, Micaela",-0.19999999999999973
"Wise, Daniel",0.11428571428571432
"Wiseman, Dawn",0.0
"Wiseman, Paul",-0.03152777777777797
"Wisnovsky, Robert",0.0
"Witcher, Michael",0.31428571428571406
"Witczak, Mira",0.22857142857142865
"Wittek, Stephen",-0.25
"Wolfgram, Mark",0.09999999999999964
"Wolfson, David B",-0.02098377812663545
"Wolfson, Sarah",-0.030476190476190546
"Wong, Biji",0.28846153846153877
"Wong, Derrick",-0.044444444444444585
"Wong, Stephen",-0.18800000000000017
"Wong, Tak Pan",2.9605947323337506e-16
"Woolley, Sarah",0.016874999999999862
"Wright, Brian",0.07500000000000018
"Wright, David John",0.018749999999999933
"Wrobel, Konrad",0.3039999999999994
"Wrzesien, Vanessa",-0.375
"Wykes, Linda J",-0.09714285714285738
"Wysote, Travis",0.1714285714285717
"Wörndle, Sarah",-0.4125000000000001
"Xenopoulos, Frangiska",0.02857142857142847
"Xia, Jianguo",0.0
"Xia, Yu",-0.04750000000000004
"Xie, Yazhou",0.014285714285714235
"Xinos, Pano Mark",0.0
"Xu, Jian-Jun",-0.5028395061728396
"Xu, Peter",-0.05666666666666664
"Xu, Ruigang",0.18888888888888866
"Xu, Yiyan",0.6185185185185191
"Xue, Licun",0.010470085470085544
"Yachnin, Paul",0.08999999999999986
"Yachnin, Paul Edward",0.0
"Yalovsky, Morty",-0.01999999999999984
"Yamanaka, Yojiro",0.11999999999999966
"Yang, Archer Yi",0.275
"Yang, Junyi",0.021052631578947434
"Yang, Nathan",-0.05326086956521725
"Yang, Yi",0.13076923076923083
"Yansouni, Cedric Philippe",0.11250000000000027
"Yao, Yongheng",-0.20454545454545459
"Yargeau, Viviane",-0.08485714285714278
"Yates, Rebecca",0.1333333333333333
"Yates, Robin",-0.004761904761904745
"Yau, Man K",0.2124999999999999
"Yaylayan, Varoujan",-0.15952380952380926
"Yazdanfar, Ali",1.3061447348531253e-17
"Yazdani, Armin",-0.006666666666666599
"Yerushalmi, Laleh",-8.881784197001253e-17
"Yeunyonghattaporn, Akkra",0.05303030303030309
"Yilmaz, Zafer",-0.07222222222222197
"Yon, Jun-han",-0.0352941176470587
"Yoo, Chang",0.0
"Yoon, Cheolki",0.2571428571428571
"Young, Jason",-3.416070845000482e-17
"Younkin, Peter",-0.13333333333333375
"Yourdkhani, Mostafa",0.4555555555555557
"Yu, Hsiu-Ting",0.2391304347826093
"Yu, Tzu-Yang",-0.24827586206896557
"Yue, Stephen",0.026204564666103068
"Zabowski, Glenn",-0.2657142857142851
"Zadworny, David",-0.07833333333333359
"Zaezjev, Alexandre",0.016666666666666607
"Zafar, Sadia",-0.07499999999999996
"Zafran, Hiba",0.0
"Zajdman-Borden, Karen",-0.128571428571429
"Zammar, Chad",0.11925791490219806
"Zampini, Tania",0.020238095238095388
"Zanazanian, Boghos",-0.01576923076923087
"Zanazanian, Paul",0.19230769230769207
"Zavosh, Ghahhar",-0.00588235294117645
"Zawati, Ma'n Hilmi",-0.04999999999999982
"Zdun, Izabela",0.05000000000000008
"Zellars, Rachel",-0.1783333333333335
"Zenz, Peter",0.16567901234567892
"Zerbino, Riccardo",-0.128571428571429
"Zeren, Ali",-0.20550877192982453
"Zerrougui, Hiba",0.18181818181818166
"Zetka, Monique",-0.12708333333333316
"Zeytuni, Natalie",-0.38749999999999973
"Zhai, Weiyi",-0.11249999999999982
"Zhang, Jingjing",0.08888888888888857
"Zhang, Ling Ling",0.16430740312319267
"Zhang, Tie Yuan",0.20000000000000018
"Zhang, Yanlin",-0.11428571428571432
"Zhao, Clarice",0.021739130434782705
"Zhao, Songrui",0.18250000000000005
"Zhao, Xin",0.24111111111111136
"Zhao, Yaoyao",0.014117647058823598
"Zheng, Huanquan",-0.008809523809523347
"Zheng, Juan",0.0
"Zheng, Yaping",0.6000000000000001
"Zhou, Evan",0.0
"Zhu, Cheng",-0.03571428571428514
"Zien, Katherine",0.07999999999999992
"Zikratyy, Yuriy",-0.1499999999999999
"Zilic, Zeljko",-0.06696428571428581
"Zimmermann, Elizabeth",2.220446049250313e-16
"Zinde-Walsh, Victoria",-0.06666666666666658
"Zirbel, John",-0.009999999999999964
"Zlatkina, Veronika",0.02499999999999969
"Zorychta, Edith",-1.3322676295501878e-16
"Zsombor-Murray, Paul Joseph",0.0
"Zucchetti, Julia",-0.3250000000000002
"Zucchi, John",0.011111111111110973
"Zuend, Andreas",0.015109890109890056
"Zuk, Luba",2.7755575615628914e-17
"Zumbansen, Peer",0.0
"Zwicker, Justine",0.09333333333333327
"Zyglidopoulos, Stylianos",0.3500000000000001
"capaday, charles",0.666666666666667
"de Blois, Sylvie",-0.15000000000000022
"de Carvalho, Matheus",0.2805555555555556
"de Mendonça Filho, Euclides José",0.2999999999999998
"dela Cruz, John Wayne",0.0
"di Pietro, Vadim",0.023972288380592753
"le Polain de Waroux, Yann",-0.006666666666666465
"saleh, wael",-0.0071428571428571175
"van Vliet, Kiersten",0.15263157894736823
"van de Ven, Theo",0.04999999999999982
"van den Berg, Axel",0.0
"van der Ven, Hamish",0.0
"von Eccher, Magdalena",0.03333333333333336
"von Roretz, Christopher",0.0
"von Schütz, Konstanze",0.0
"von Sperber, Christian",-0.008333333333333451
